type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
TRANSFER,Eve,Bob,8477.96,44183.92,35705.96,27709.79,36187.75,1,1234-5678-9012-0008,2025-04-25 10:38:58.667003
CASH_OUT,David,Charlie,7613.91,14706.45,7092.540000000001,34459.94,42073.850000000006,1,1234-5678-9012-0082,2025-04-15 10:38:58.667010
PAYMENT,Charlie,John,4676.77,38381.77,33705.0,40676.83,45353.600000000006,1,1234-5678-9012-0957,2024-08-15 10:38:58.667017
CASH_OUT,John,Charlie,1597.56,32531.29,30933.73,11668.15,13265.71,1,1234-5678-9012-0575,2024-06-20 10:38:58.667024
CASH_OUT,Charlie,Bob,3017.75,37717.01,34699.26,36189.13,39206.88,1,1234-5678-9012-0828,2024-05-22 10:38:58.667030
CASH_OUT,Eve,Charlie,1516.31,24648.44,23132.129999999997,9554.5,11070.81,1,1234-5678-9012-0849,2024-10-05 10:38:58.667037
DEBIT,Charlie,Bob,3549.25,23944.67,20395.42,15666.29,19215.54,1,1234-5678-9012-0875,2024-10-25 10:38:58.667043
TRANSFER,Charlie,John,8292.72,7794.47,-498.2499999999991,44062.89,52355.61,1,1234-5678-9012-0847,2024-08-10 10:38:58.667050
CASH_OUT,David,Bob,3042.47,38131.53,35089.06,10534.59,13577.06,1,1234-5678-9012-0905,2025-02-08 10:38:58.667056
TRANSFER,David,John,9715.31,13312.42,3597.1100000000006,5300.61,15015.919999999998,1,1234-5678-9012-0125,2024-09-15 10:38:58.667063
CASH_IN,Jane,Alice,461.73,45180.9,44719.17,7853.59,8315.32,1,1234-5678-9012-0299,2024-12-03 10:38:58.667072
CASH_IN,David,Alice,997.3,34855.47,33858.17,37310.23,38307.530000000006,1,1234-5678-9012-0055,2025-03-01 10:38:58.676579
CASH_OUT,Alice,Eve,8029.53,8885.53,856.0000000000009,11586.13,19615.66,1,1234-5678-9012-0891,2024-10-30 10:38:58.676593
DEBIT,David,John,2437.76,22406.28,19968.519999999997,18805.99,21243.75,1,1234-5678-9012-0239,2024-09-17 10:38:58.676601
DEBIT,Jane,John,4873.09,5576.21,703.1199999999999,12920.48,17793.57,1,1234-5678-9012-0008,2025-02-08 10:38:58.676609
CASH_IN,Eve,Alice,866.76,47876.57,47009.81,23805.81,24672.57,1,1234-5678-9012-0442,2024-06-16 10:38:58.676616
TRANSFER,David,John,2841.29,27373.46,24532.17,895.72,3737.01,1,1234-5678-9012-0704,2025-01-22 10:38:58.676624
PAYMENT,John,Alice,3785.98,28070.97,24284.99,10581.2,14367.18,1,1234-5678-9012-0570,2024-07-23 10:38:58.676631
CASH_IN,Jane,David,6339.09,36622.3,30283.210000000003,22923.32,29262.41,1,1234-5678-9012-0070,2024-05-10 10:38:58.676638
CASH_OUT,David,Jane,1874.06,26226.66,24352.6,15751.57,17625.63,1,1234-5678-9012-0829,2025-01-06 10:38:58.676645
DEBIT,Jane,Eve,6900.43,17653.0,10752.57,37629.79,44530.22,1,1234-5678-9012-0063,2025-01-20 10:38:58.676652
DEBIT,Charlie,Eve,2050.81,3906.8,1855.9900000000002,13491.38,15542.189999999999,1,1234-5678-9012-0887,2024-07-02 10:38:58.676658
CASH_OUT,Alice,John,7753.74,864.82,-6888.92,44744.13,52497.869999999995,1,1234-5678-9012-0371,2024-10-25 10:38:58.676665
TRANSFER,Charlie,Bob,4632.42,362.59,-4269.83,5792.34,10424.76,1,1234-5678-9012-0053,2024-06-07 10:38:58.676672
CASH_IN,Charlie,David,9081.35,15083.49,6002.139999999999,28184.53,37265.88,1,1234-5678-9012-0746,2025-03-26 10:38:58.676679
DEBIT,Alice,John,5541.72,40341.91,34800.19,26141.43,31683.15,1,1234-5678-9012-0879,2024-12-23 10:38:58.676686
DEBIT,Jane,David,7690.72,29381.99,21691.27,35171.38,42862.1,1,1234-5678-9012-0753,2025-04-11 10:38:58.676693
CASH_IN,Alice,Jane,6194.73,42009.82,35815.09,7456.85,13651.58,1,1234-5678-9012-0746,2024-09-20 10:38:58.676699
PAYMENT,Charlie,John,5869.36,6312.57,443.21000000000004,36540.15,42409.51,1,1234-5678-9012-0355,2025-03-22 10:38:58.676712
DEBIT,John,David,8663.21,24070.5,15407.29,19802.82,28466.03,1,1234-5678-9012-0502,2024-08-27 10:38:58.676719
DEBIT,Charlie,Eve,1520.1,7250.86,5730.76,46340.8,47860.9,1,1234-5678-9012-0170,2025-03-13 10:38:58.676726
PAYMENT,Jane,Charlie,3557.42,30699.76,27142.339999999997,2928.5,6485.92,1,1234-5678-9012-0834,2024-12-05 10:38:58.676733
DEBIT,Alice,Bob,6283.07,36319.98,30036.910000000003,6809.32,13092.39,1,1234-5678-9012-0376,2024-12-10 10:38:58.676740
PAYMENT,John,Charlie,9090.65,23818.61,14727.960000000001,34172.25,43262.9,1,1234-5678-9012-0679,2024-10-11 10:38:58.676747
PAYMENT,Bob,John,9290.32,36750.83,27460.510000000002,44324.55,53614.87,1,1234-5678-9012-0212,2024-10-16 10:38:58.676754
TRANSFER,David,Charlie,8562.45,47742.36,39179.91,33997.66,42560.11,1,1234-5678-9012-0140,2025-03-26 10:38:58.676762
DEBIT,Alice,David,4301.49,8645.27,4343.780000000001,18539.53,22841.019999999997,1,1234-5678-9012-0735,2025-03-29 10:38:58.676770
CASH_OUT,Charlie,Jane,4174.35,27546.28,23371.93,45377.29,49551.64,1,1234-5678-9012-0805,2025-03-13 10:38:58.676777
PAYMENT,Alice,Charlie,6440.8,21709.38,15268.580000000002,34598.02,41038.82,1,1234-5678-9012-0489,2024-10-01 10:38:58.676783
CASH_OUT,Charlie,David,5987.14,29329.85,23342.71,36297.18,42284.32,1,1234-5678-9012-0425,2024-06-03 10:38:58.676790
DEBIT,Eve,Bob,213.63,32400.27,32186.64,47331.16,47544.79,1,1234-5678-9012-0896,2025-04-04 10:38:58.676797
CASH_IN,Jane,Eve,8363.6,643.65,-7719.950000000001,2070.79,10434.39,1,1234-5678-9012-0713,2024-08-23 10:38:58.676804
DEBIT,Charlie,David,3537.5,3106.14,-431.3600000000001,44061.35,47598.85,1,1234-5678-9012-0562,2025-04-23 10:38:58.676811
TRANSFER,Bob,Eve,3815.06,46832.4,43017.340000000004,40230.91,44045.97,1,1234-5678-9012-0174,2024-11-08 10:38:58.676817
CASH_OUT,Charlie,John,5440.25,38094.7,32654.449999999997,15758.61,21198.86,1,1234-5678-9012-0202,2024-07-22 10:38:58.676824
CASH_OUT,Eve,Bob,6448.89,32761.44,26312.55,45460.78,51909.67,1,1234-5678-9012-0439,2024-05-17 10:38:58.676835
PAYMENT,John,Jane,9506.98,31374.76,21867.78,33636.25,43143.229999999996,1,1234-5678-9012-0945,2024-12-30 10:38:58.676843
PAYMENT,Eve,Jane,1914.9,19521.39,17606.489999999998,28320.02,30234.920000000002,1,1234-5678-9012-0871,2024-10-15 10:38:58.676849
TRANSFER,Jane,David,9656.81,259.53,-9397.279999999999,21049.79,30706.6,1,1234-5678-9012-0112,2024-12-07 10:38:58.676856
DEBIT,Eve,Jane,1753.0,7488.47,5735.47,31062.71,32815.71,1,1234-5678-9012-0942,2024-06-07 10:38:58.676862
DEBIT,Bob,Alice,6061.38,12472.71,6411.329999999999,38198.79,44260.17,1,1234-5678-9012-0346,2025-01-15 10:38:58.676870
DEBIT,Jane,Alice,8460.33,23649.18,15188.85,36932.17,45392.5,1,1234-5678-9012-0904,2025-02-07 10:38:58.676876
PAYMENT,Jane,Eve,5226.19,1184.15,-4042.0399999999995,9451.92,14678.11,1,1234-5678-9012-0249,2025-03-12 10:38:58.676884
TRANSFER,Eve,Bob,2779.85,19403.89,16624.04,19587.12,22366.969999999998,1,1234-5678-9012-0466,2024-06-03 10:38:58.676891
CASH_OUT,Alice,David,3463.08,2197.49,-1265.5900000000001,33899.59,37362.67,1,1234-5678-9012-0923,2025-01-04 10:38:58.676897
PAYMENT,Eve,Alice,4120.63,15471.97,11351.34,12116.1,16236.73,1,1234-5678-9012-0118,2024-12-05 10:38:58.676906
CASH_IN,John,Eve,6289.24,47629.72,41340.48,34286.27,40575.509999999995,1,1234-5678-9012-0433,2025-01-30 10:38:58.676913
CASH_OUT,Eve,Bob,1740.44,17750.46,16010.019999999999,22461.93,24202.37,1,1234-5678-9012-0486,2024-10-24 10:38:58.676920
DEBIT,Bob,Jane,4694.23,37419.71,32725.48,39469.21,44163.44,1,1234-5678-9012-0024,2024-11-17 10:38:58.676927
TRANSFER,John,Eve,6421.52,23532.93,17111.41,40398.07,46819.59,1,1234-5678-9012-0972,2024-10-13 10:38:58.676933
TRANSFER,Jane,David,497.93,26884.77,26386.84,34552.72,35050.65,1,1234-5678-9012-0625,2024-10-09 10:38:58.676940
CASH_IN,Alice,John,8052.14,25243.59,17191.45,19805.57,27857.71,1,1234-5678-9012-0659,2025-04-19 10:38:58.676949
TRANSFER,Alice,John,1340.13,48066.16,46726.030000000006,17277.0,18617.13,1,1234-5678-9012-0855,2024-06-15 10:38:58.676956
CASH_OUT,John,Bob,2975.4,35320.54,32345.14,20627.37,23602.77,1,1234-5678-9012-0874,2024-07-24 10:38:58.676963
CASH_OUT,Eve,Alice,1155.53,19042.07,17886.54,49403.54,50559.07,1,1234-5678-9012-0559,2025-01-11 10:38:58.676970
TRANSFER,Jane,John,693.69,38779.52,38085.829999999994,25715.28,26408.969999999998,0,1234-5678-9012-0826,2024-10-06 10:38:58.676977
CASH_IN,Jane,David,1872.71,48126.07,46253.36,3340.11,5212.82,1,1234-5678-9012-0282,2025-03-13 10:38:58.676983
TRANSFER,David,Eve,755.45,3395.35,2639.8999999999996,39663.83,40419.28,1,1234-5678-9012-0389,2024-12-08 10:38:58.676990
PAYMENT,Alice,Jane,6103.97,10895.25,4791.28,23864.45,29968.420000000002,1,1234-5678-9012-0674,2025-04-30 10:38:58.676997
CASH_OUT,Eve,David,6096.97,38917.92,32820.95,11567.43,17664.4,1,1234-5678-9012-0939,2024-08-25 10:38:58.677004
CASH_OUT,Charlie,David,2069.91,7968.03,5898.12,5911.06,7980.97,1,1234-5678-9012-0165,2025-03-23 10:38:58.677011
TRANSFER,John,Charlie,3427.9,11500.14,8072.24,45652.79,49080.69,1,1234-5678-9012-0525,2024-11-26 10:38:58.677019
DEBIT,David,Eve,6477.18,34354.89,27877.71,1085.55,7562.7300000000005,1,1234-5678-9012-0462,2025-03-14 10:38:58.677026
PAYMENT,Jane,John,3163.42,11780.48,8617.06,45032.28,48195.7,1,1234-5678-9012-0980,2025-03-04 10:38:58.677033
CASH_OUT,David,Jane,6300.95,33379.94,27078.99,31423.74,37724.69,1,1234-5678-9012-0496,2025-03-07 10:38:58.677039
CASH_OUT,David,John,256.87,41457.95,41201.079999999994,38630.28,38887.15,1,1234-5678-9012-0586,2024-06-19 10:38:58.677046
CASH_IN,Jane,Bob,9391.85,17071.8,7679.949999999999,9145.31,18537.16,1,1234-5678-9012-0408,2024-11-25 10:38:58.677053
PAYMENT,Jane,David,4723.96,3652.43,-1071.5300000000002,19763.84,24487.8,1,1234-5678-9012-0659,2024-12-30 10:38:58.677060
PAYMENT,Charlie,David,1845.56,39194.65,37349.090000000004,42095.89,43941.45,1,1234-5678-9012-0549,2024-11-29 10:38:58.677067
CASH_OUT,David,Bob,734.24,27886.69,27152.449999999997,34166.98,34901.22,1,1234-5678-9012-0529,2025-02-13 10:38:58.677073
PAYMENT,John,Jane,4420.0,14103.78,9683.78,2121.79,6541.79,1,1234-5678-9012-0310,2024-11-08 10:38:58.677080
DEBIT,John,Eve,253.23,42024.65,41771.42,21084.33,21337.56,1,1234-5678-9012-0871,2024-08-19 10:38:58.677087
PAYMENT,Alice,Charlie,4504.82,47130.04,42625.22,48896.86,53401.68,1,1234-5678-9012-0518,2024-10-11 10:38:58.677094
PAYMENT,David,Bob,3003.67,43518.44,40514.770000000004,18293.34,21297.010000000002,1,1234-5678-9012-0077,2024-05-28 10:38:58.677100
CASH_OUT,David,Eve,7333.9,20102.16,12768.26,4182.43,11516.33,1,1234-5678-9012-0514,2025-04-13 10:38:58.677107
TRANSFER,Alice,Charlie,9811.47,25012.3,15200.83,19277.74,29089.21,1,1234-5678-9012-0746,2024-12-22 10:38:58.677114
CASH_IN,Jane,Bob,1786.39,5410.13,3623.74,17818.96,19605.35,1,1234-5678-9012-0667,2024-09-18 10:38:58.677122
DEBIT,Bob,David,2467.59,38752.65,36285.06,34615.37,37082.96000000001,1,1234-5678-9012-0200,2024-06-21 10:38:58.677130
TRANSFER,John,Charlie,24.21,5779.4,5755.19,31775.34,31799.55,1,1234-5678-9012-0095,2025-04-24 10:38:58.677137
DEBIT,Eve,John,7412.09,29928.78,22516.69,17616.53,25028.62,1,1234-5678-9012-0056,2024-11-07 10:38:58.677143
DEBIT,Charlie,John,9103.81,20126.5,11022.69,33670.05,42773.86,1,1234-5678-9012-0358,2024-11-09 10:38:58.677150
DEBIT,Jane,David,6609.23,37777.25,31168.02,43368.15,49977.380000000005,1,1234-5678-9012-0436,2025-05-03 10:38:58.677156
TRANSFER,Alice,Charlie,7378.18,21975.99,14597.810000000001,27905.72,35283.9,1,1234-5678-9012-0083,2025-02-17 10:38:58.677163
PAYMENT,Bob,Alice,9193.6,23343.85,14150.249999999998,903.46,10097.060000000001,1,1234-5678-9012-0069,2025-01-21 10:38:58.677170
TRANSFER,Alice,Eve,4769.33,46136.51,41367.18,45410.85,50180.18,1,1234-5678-9012-0072,2025-02-26 10:38:58.677176
DEBIT,David,Alice,7051.06,3169.01,-3882.05,48376.48,55427.54,1,1234-5678-9012-0068,2024-11-22 10:38:58.677186
CASH_OUT,Charlie,Eve,3699.93,4409.52,709.5900000000006,42219.57,45919.5,1,1234-5678-9012-0509,2025-01-30 10:38:58.677193
CASH_IN,Jane,Alice,9558.41,24793.74,15235.330000000002,47568.72,57127.130000000005,1,1234-5678-9012-0951,2024-12-02 10:38:58.677200
DEBIT,Eve,Jane,5995.03,19784.77,13789.740000000002,10303.17,16298.2,1,1234-5678-9012-0054,2024-10-24 10:38:58.677206
CASH_OUT,Charlie,David,3269.09,46675.87,43406.78,12639.73,15908.82,1,1234-5678-9012-0392,2025-01-02 10:38:58.677213
PAYMENT,Bob,John,4355.52,8696.04,4340.52,39608.44,43963.96000000001,1,1234-5678-9012-0514,2024-07-19 10:38:58.677220
PAYMENT,John,David,9578.01,3797.47,-5780.540000000001,42863.37,52441.380000000005,1,1234-5678-9012-0690,2025-02-01 10:38:58.677227
TRANSFER,Charlie,John,6723.2,46009.44,39286.240000000005,16559.91,23283.11,1,1234-5678-9012-0433,2024-12-20 10:38:58.677233
TRANSFER,Charlie,Bob,6839.59,28844.34,22004.75,19887.63,26727.22,1,1234-5678-9012-0739,2024-08-26 10:38:58.677240
CASH_OUT,Eve,Alice,4126.79,38534.37,34407.58,48038.56,52165.35,1,1234-5678-9012-0426,2024-11-23 10:38:58.677246
DEBIT,Eve,John,7473.77,2114.45,-5359.320000000001,10128.66,17602.43,1,1234-5678-9012-0328,2024-10-30 10:38:58.677253
PAYMENT,David,Eve,2372.45,6010.86,3638.41,15607.72,17980.17,1,1234-5678-9012-0671,2025-01-01 10:38:58.677260
TRANSFER,Jane,Charlie,1878.0,26043.95,24165.95,11176.66,13054.66,1,1234-5678-9012-0640,2025-03-29 10:38:58.677266
TRANSFER,Bob,Eve,3402.98,8556.46,5153.48,3561.13,6964.110000000001,1,1234-5678-9012-0388,2024-12-17 10:38:58.677273
DEBIT,Eve,Bob,2612.99,904.07,-1708.9199999999996,10892.3,13505.289999999999,1,1234-5678-9012-0133,2024-06-25 10:38:58.677282
CASH_OUT,Bob,Eve,8457.03,37290.77,28833.739999999998,19561.44,28018.47,1,1234-5678-9012-0309,2025-01-21 10:38:58.677289
CASH_IN,John,Jane,5008.61,23084.34,18075.73,28189.89,33198.5,1,1234-5678-9012-0596,2024-11-27 10:38:58.677298
CASH_IN,Charlie,Eve,8710.04,49366.48,40656.44,46179.21,54889.25,1,1234-5678-9012-0350,2024-10-29 10:38:58.677305
CASH_IN,Eve,Bob,2598.75,44550.19,41951.44,19419.53,22018.28,1,1234-5678-9012-0065,2025-03-17 10:38:58.677314
CASH_IN,Eve,Bob,5929.73,41933.06,36003.33,17044.59,22974.32,1,1234-5678-9012-0456,2025-03-10 10:38:58.677321
TRANSFER,Eve,David,8043.8,39654.89,31611.09,11254.54,19298.34,1,1234-5678-9012-0004,2024-10-08 10:38:58.677328
PAYMENT,Charlie,Eve,8247.32,24350.48,16103.16,34522.29,42769.61,1,1234-5678-9012-0754,2024-12-28 10:38:58.677334
CASH_OUT,John,David,9860.8,5464.81,-4395.989999999999,44817.55,54678.350000000006,1,1234-5678-9012-0062,2025-02-27 10:38:58.677341
CASH_IN,Eve,Charlie,7341.51,45519.12,38177.61,46990.86,54332.37,1,1234-5678-9012-0803,2024-08-31 10:38:58.677367
TRANSFER,David,Alice,4510.99,33645.61,29134.620000000003,33448.46,37959.45,1,1234-5678-9012-0874,2025-01-20 10:38:58.677379
PAYMENT,Alice,Eve,7884.36,44311.19,36426.83,45833.48,53717.840000000004,1,1234-5678-9012-0287,2024-12-22 10:38:58.677386
TRANSFER,Bob,Jane,8638.92,28381.41,19742.489999999998,21851.8,30490.72,1,1234-5678-9012-0753,2025-04-09 10:38:58.677393
DEBIT,Charlie,Alice,9805.94,38511.4,28705.46,31006.7,40812.64,1,1234-5678-9012-0061,2024-11-16 10:38:58.677399
DEBIT,John,Charlie,8590.65,21111.63,12520.980000000001,37479.95,46070.6,1,1234-5678-9012-0261,2024-05-08 10:38:58.677406
CASH_OUT,Charlie,Alice,4815.59,37862.33,33046.740000000005,12581.69,17397.28,1,1234-5678-9012-0376,2024-06-12 10:38:58.677413
CASH_IN,John,Alice,6100.45,14873.55,8773.099999999999,17056.52,23156.97,1,1234-5678-9012-0369,2024-12-31 10:38:58.677420
DEBIT,Charlie,Alice,3210.49,47095.13,43884.64,8847.8,12058.289999999999,1,1234-5678-9012-0389,2024-08-06 10:38:58.677427
CASH_IN,John,David,5477.18,21650.54,16173.36,4295.13,9772.310000000001,1,1234-5678-9012-0367,2024-05-31 10:38:58.677433
DEBIT,David,Jane,8903.33,35803.6,26900.269999999997,32485.44,41388.77,1,1234-5678-9012-0060,2024-11-26 10:38:58.677440
CASH_OUT,Charlie,Eve,3823.3,44525.59,40702.28999999999,1031.93,4855.2300000000005,1,1234-5678-9012-0754,2024-11-30 10:38:58.677447
DEBIT,Eve,Alice,111.9,41147.78,41035.88,42037.51,42149.41,1,1234-5678-9012-0502,2025-03-20 10:38:58.677453
DEBIT,Alice,Jane,5774.94,32792.22,27017.280000000002,217.03,5991.969999999999,1,1234-5678-9012-0777,2024-10-03 10:38:58.677460
PAYMENT,Charlie,Alice,699.78,13890.01,13190.23,36492.18,37191.96,1,1234-5678-9012-0113,2025-04-13 10:38:58.677467
TRANSFER,Alice,Charlie,8618.03,40481.5,31863.47,33409.19,42027.22,1,1234-5678-9012-0426,2024-07-01 10:38:58.677473
PAYMENT,Bob,John,4673.48,5834.95,1161.4700000000003,40984.17,45657.649999999994,1,1234-5678-9012-0188,2024-06-08 10:38:58.677480
DEBIT,Charlie,Alice,7619.72,47379.3,39759.58,47941.92,55561.64,1,1234-5678-9012-0360,2024-07-10 10:38:58.677487
PAYMENT,Charlie,Eve,1168.68,42422.38,41253.7,18181.56,19350.24,1,1234-5678-9012-0480,2025-04-19 10:38:58.677494
DEBIT,Bob,Jane,5526.21,44413.17,38886.96,40106.19,45632.4,1,1234-5678-9012-0059,2025-04-16 10:38:58.677503
CASH_OUT,Jane,Alice,1478.6,577.54,-901.06,49867.23,51345.83,1,1234-5678-9012-0079,2025-01-24 10:38:58.677510
CASH_OUT,John,Eve,1712.19,21756.34,20044.15,34040.33,35752.520000000004,1,1234-5678-9012-0781,2025-04-03 10:38:58.677516
DEBIT,Alice,John,6916.46,24306.65,17390.190000000002,2574.49,9490.95,1,1234-5678-9012-0072,2024-08-26 10:38:58.677523
TRANSFER,Bob,Alice,9590.23,7403.32,-2186.91,30950.39,40540.619999999995,1,1234-5678-9012-0439,2024-10-30 10:38:58.677532
TRANSFER,Alice,Charlie,7162.96,33695.99,26533.03,34820.44,41983.4,1,1234-5678-9012-0097,2025-05-01 10:38:58.677538
PAYMENT,Jane,Charlie,1368.84,47574.79,46205.950000000004,19135.99,20504.83,1,1234-5678-9012-0279,2024-08-17 10:38:58.677545
CASH_OUT,Charlie,Eve,3881.73,34620.93,30739.2,28817.52,32699.25,1,1234-5678-9012-0901,2025-03-02 10:38:58.677551
PAYMENT,Charlie,Alice,4723.37,34719.21,29995.84,26936.19,31659.559999999998,1,1234-5678-9012-0032,2024-09-25 10:38:58.677558
TRANSFER,Charlie,John,5885.08,8698.58,2813.5,20597.51,26482.589999999997,1,1234-5678-9012-0472,2024-11-24 10:38:58.677565
PAYMENT,David,Jane,6976.67,24478.37,17501.699999999997,24670.63,31647.300000000003,1,1234-5678-9012-0493,2024-09-14 10:38:58.677571
TRANSFER,Bob,Charlie,7978.27,13116.26,5137.99,41419.29,49397.56,1,1234-5678-9012-0923,2024-07-25 10:38:58.677578
CASH_OUT,Alice,David,8336.34,42536.75,34200.41,30970.23,39306.57,1,1234-5678-9012-0926,2024-06-11 10:38:58.677584
DEBIT,David,Jane,4337.14,12345.96,8008.819999999999,11278.72,15615.86,1,1234-5678-9012-0330,2025-04-05 10:38:58.677591
DEBIT,Alice,Bob,1942.69,1234.93,-707.76,31813.13,33755.82,1,1234-5678-9012-0580,2024-08-19 10:38:58.677598
TRANSFER,Eve,Jane,6627.01,48021.95,41394.939999999995,16720.18,23347.190000000002,1,1234-5678-9012-0240,2024-08-26 10:38:58.677605
CASH_OUT,Bob,Alice,5130.36,31021.68,25891.32,43917.21,49047.57,1,1234-5678-9012-0525,2025-02-27 10:38:58.677612
PAYMENT,Jane,Charlie,2529.31,45435.77,42906.46,8867.05,11396.359999999999,1,1234-5678-9012-0884,2024-11-07 10:38:58.677619
PAYMENT,Alice,Eve,4381.91,46072.56,41690.649999999994,35331.46,39713.369999999995,1,1234-5678-9012-0994,2024-08-22 10:38:58.677627
DEBIT,David,Charlie,2993.32,6336.3,3342.98,35861.8,38855.12,1,1234-5678-9012-0719,2025-03-09 10:38:58.677634
CASH_OUT,Eve,David,5994.34,194.3,-5800.04,19071.59,25065.93,1,1234-5678-9012-0249,2025-02-01 10:38:58.677640
CASH_OUT,Eve,Alice,4227.42,19331.53,15104.109999999999,30841.75,35069.17,1,1234-5678-9012-0244,2024-09-26 10:38:58.677648
CASH_IN,Bob,Alice,6421.79,8851.68,2429.8900000000003,15512.94,21934.73,1,1234-5678-9012-0532,2024-08-21 10:38:58.677654
PAYMENT,John,Alice,1874.29,20509.82,18635.53,14901.01,16775.3,1,1234-5678-9012-0703,2024-06-22 10:38:58.677661
CASH_IN,David,Jane,5920.21,6675.94,755.7299999999996,21087.64,27007.85,1,1234-5678-9012-0598,2024-06-20 10:38:58.677668
TRANSFER,Jane,Charlie,9161.19,8645.52,-515.6700000000001,14191.61,23352.800000000003,1,1234-5678-9012-0202,2025-03-11 10:38:58.677674
CASH_OUT,Bob,David,7306.71,15202.22,7895.509999999999,37275.95,44582.659999999996,1,1234-5678-9012-0578,2024-11-24 10:38:58.677683
TRANSFER,Alice,Eve,1207.17,33185.72,31978.550000000003,16750.17,17957.339999999997,1,1234-5678-9012-0082,2025-03-24 10:38:58.677689
TRANSFER,John,David,831.4,45100.29,44268.89,44594.98,45426.380000000005,1,1234-5678-9012-0829,2025-02-02 10:38:58.677696
CASH_IN,Eve,Bob,6380.37,792.81,-5587.5599999999995,31985.85,38366.22,1,1234-5678-9012-0036,2024-09-09 10:38:58.677703
CASH_OUT,Bob,Charlie,385.63,12532.27,12146.640000000001,23241.67,23627.3,1,1234-5678-9012-0690,2024-12-08 10:38:58.677710
CASH_IN,Jane,David,4438.91,12384.31,7945.4,38590.81,43029.72,1,1234-5678-9012-0685,2025-02-10 10:38:58.677716
CASH_OUT,Bob,Eve,7352.88,46440.17,39087.29,30600.0,37952.88,1,1234-5678-9012-0970,2025-04-26 10:38:58.677723
CASH_OUT,John,Jane,8278.48,5537.26,-2741.2199999999993,4747.45,13025.93,1,1234-5678-9012-0942,2024-06-06 10:38:58.677730
PAYMENT,Alice,Charlie,9377.81,5777.45,-3600.3599999999997,40048.19,49426.0,1,1234-5678-9012-0350,2024-09-01 10:38:58.677737
PAYMENT,John,David,9042.21,21939.18,12896.970000000001,29126.76,38168.97,1,1234-5678-9012-0726,2025-03-23 10:38:58.677743
DEBIT,Alice,John,9908.88,25594.13,15685.250000000002,42603.64,52512.52,1,1234-5678-9012-0848,2024-06-30 10:38:58.677752
CASH_OUT,David,Alice,3094.06,38806.75,35712.69,12365.1,15459.16,1,1234-5678-9012-0119,2024-07-10 10:38:58.677759
CASH_OUT,Bob,Charlie,2115.04,7834.36,5719.32,42303.72,44418.76,1,1234-5678-9012-0356,2025-02-06 10:38:58.677766
CASH_IN,John,Bob,7378.21,49449.45,42071.24,28841.63,36219.840000000004,1,1234-5678-9012-0206,2025-01-30 10:38:58.677773
PAYMENT,Charlie,Jane,2457.1,48765.44,46308.340000000004,22380.62,24837.719999999998,1,1234-5678-9012-0465,2024-12-27 10:38:58.677779
CASH_IN,Alice,Charlie,2669.73,22349.97,19680.24,8391.03,11060.76,1,1234-5678-9012-0481,2025-03-12 10:38:58.677786
CASH_OUT,John,Charlie,664.29,8150.92,7486.63,43677.96,44342.25,1,1234-5678-9012-0320,2025-01-21 10:38:58.677793
CASH_OUT,Eve,Bob,4088.39,28749.81,24661.420000000002,31068.62,35157.01,1,1234-5678-9012-0686,2024-09-17 10:38:58.677799
CASH_OUT,Charlie,Jane,9686.7,28883.96,19197.26,34108.61,43795.31,1,1234-5678-9012-0236,2025-03-22 10:38:58.677806
PAYMENT,Jane,Eve,7830.93,49623.58,41792.65,9706.01,17536.940000000002,1,1234-5678-9012-0032,2024-07-11 10:38:58.677812
PAYMENT,David,John,423.39,10662.5,10239.11,16105.14,16528.53,1,1234-5678-9012-0826,2024-08-29 10:38:58.677819
TRANSFER,Bob,Jane,8076.35,43659.52,35583.17,679.75,8756.1,1,1234-5678-9012-0267,2025-04-15 10:38:58.677826
CASH_OUT,Bob,John,811.18,10391.62,9580.44,6987.59,7798.77,1,1234-5678-9012-0479,2025-02-20 10:38:58.677832
CASH_IN,Bob,David,8616.2,7213.55,-1402.6500000000005,44298.68,52914.880000000005,1,1234-5678-9012-0108,2024-08-26 10:38:58.677839
DEBIT,Eve,John,989.68,48557.72,47568.04,39579.7,40569.38,1,1234-5678-9012-0531,2024-05-14 10:38:58.677846
TRANSFER,Alice,Charlie,2887.73,1325.89,-1561.84,14061.14,16948.87,1,1234-5678-9012-0977,2025-03-19 10:38:58.677854
